Artist,Artist_id,Track Name,Track ID,Duration,Popularity,Danceablility,Energy,Loudness,Speechiness,Acoustincness,Instrumentalness,Liveness,Valence,Tempo,Album Name,Album ID,Album release date
Big Sean,0c173mlxpT3dSFRgMO8XPh,Don't Like.1,3YqJ0iaDWM0aqEDQExd2j3,283653,65,0.657,0.611,-5.415,0.225,0.00937,0.0,0.146,0.616,132.062,G.O.O.D.,4YXvNse2P5iuKtCPh91o8q,2022-04-01
Big Sean,0c173mlxpT3dSFRgMO8XPh,Master P,6tEpOijHrGLidCtHeoMhlC,212000,70,0.847,0.632,-9.036,0.265,0.184,0.0019,0.296,0.556,120.015,KAYTRAMINÉ,1plAqF2W8hwAhcpBAfGNsW,2023-05-19
Big Sean,0c173mlxpT3dSFRgMO8XPh,Clique,65rRB2mspD309xE6YimZTl,293613,67,0.66,0.539,-5.947,0.324,0.0534,0.0,0.222,0.307,109.318,Kanye West Presents Good Music Cruel Summer,0bcOGgwJpwBjfFBTApoqSn,2012-01-01
Big Sean,0c173mlxpT3dSFRgMO8XPh,Champions,2nBI3iWLhupR7LyAJ5GGkE,334253,66,0.692,0.774,-2.48,0.0876,0.0623,0.0,0.873,0.349,134.952,Champions,1xuSorM2dDIiB5zhftB5NY,2016-06-10
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,All My Life (feat. J. Cole),6T7FXSuXykeGktMLGp8WgE,223878,84,0.787,0.57,-5.881,0.225,0.0449,0.0,0.135,0.733,142.974,Almost Healed,6ciIG1XKTlVIn0Yl8rvsce,2023-05-26
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,292799,91,0.69,0.521,-8.492,0.339,0.324,0.0,0.0534,0.494,100.028,2014 Forest Hills Drive,0UMMIkurRUmkruZ3KGBLtG,2014-12-09
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Wet Dreamz,4tqcoej1zPvwePZCzuAjJd,239266,86,0.495,0.722,-8.108,0.357,0.0697,0.0,0.113,0.539,175.627,2014 Forest Hills Drive,0UMMIkurRUmkruZ3KGBLtG,2014-12-09
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,213593,84,0.837,0.364,-11.713,0.276,0.149,0.0,0.271,0.463,123.984,MIDDLE CHILD,3XzSOIE6zGLliuqsVGLmUc,2019-01-23
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,on the street (with J. Cole),5wxYxygyHpbgv0EXZuqb9V,214701,84,0.681,0.821,-5.12,0.131,0.532,0.00111,0.0921,0.813,94.074,on the street (with J. Cole),70xdtgH5XuYTqBNdNbUwGO,2023-03-03
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Work Out,2wAJTrFhCnQyNSD3oUgTZO,235320,83,0.831,0.427,-6.903,0.106,0.0531,0.0,0.307,0.216,93.004,Cole World: The Sideline Story,0fhmJYVhW0e4i33pCLPA5i,2011-09-27
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,218801,81,0.597,0.587,-7.026,0.137,0.0622,0.0,0.214,0.0753,140.021,The Off-Season,4JAvwK4APPArjIsOdGoJXX,2021-05-14
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW,296520,80,0.766,0.74,-10.363,0.0807,0.0193,0.0784,0.229,0.183,118.008,Born Sinner (Deluxe Version),5FP9keIJnlSCKnkdVOf623,2013-06-18
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Power Trip (feat. Miguel),2uwnP6tZVVmTovzX5ELooy,241160,79,0.667,0.608,-7.054,0.216,0.324,0.000198,0.426,0.475,99.992,Born Sinner (Deluxe Version),5FP9keIJnlSCKnkdVOf623,2013-06-18
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Love Yourz,2e3Ea0o24lReQFR4FA7yXH,211496,79,0.677,0.638,-8.631,0.333,0.589,0.0,0.193,0.435,82.81,2014 Forest Hills Drive,0UMMIkurRUmkruZ3KGBLtG,2014-12-09
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Wild Thoughts (feat. Rihanna & Bryson Tiller),1OAh8uOEOvTDqkKFsKksCi,204173,78,0.671,0.672,-3.094,0.0688,0.0329,0.0,0.118,0.632,97.979,Grateful,4JBZ0QHveEpESepanNBG8A,2017-06-22
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz,236524,79,0.477,0.727,-4.053,0.286,0.000866,0.0,0.108,0.227,150.062,KHALED KHALED,5kE2OAuUYGBqqzscqgBXXf,2021-04-30
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,POPSTAR (feat. Drake),1sbEeUY8KsdvgiQi26JBFz,200221,71,0.803,0.565,-4.711,0.235,0.0558,0.0,0.141,0.474,163.085,KHALED KHALED,5kE2OAuUYGBqqzscqgBXXf,2021-04-30
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,GREECE (feat. Drake),3gruCKVuhCsRjs3a3dG8CA,219270,70,0.687,0.336,-10.748,0.0456,0.0755,0.0,0.126,0.215,85.828,KHALED KHALED,5kE2OAuUYGBqqzscqgBXXf,2021-04-30
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,STAYING ALIVE (feat. Drake & Lil Baby),7Ddk8FhoYKdsVoX9AOCPMm,178176,71,0.677,0.495,-7.174,0.0821,0.0668,0.0,0.319,0.152,129.974,GOD DID,6NuGZnOc88LcZpEkJIbO50,2022-08-26
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",3DXncPQOG4VBw3QHh3S817,288600,73,0.609,0.668,-4.284,0.0367,0.0552,0.0,0.167,0.811,80.924,Grateful,4JBZ0QHveEpESepanNBG8A,2017-06-22
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,NO SECRET (feat. Drake),510mvRgE4jLSsJcBh2pH0j,47354,73,0.398,0.626,-4.164,0.0367,0.195,2.55e-05,0.16,0.0404,106.733,GOD DID,0Ugwmu29r0H1nqIJJoaL9w,2022-08-25
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,Big Energy (feat. DJ Khaled) - Remix,4nmD4awtUUCC4AGETpUiuP,181665,70,0.867,0.771,-3.688,0.0939,0.0385,0.0,0.133,0.715,106.021,Big Energy (feat. DJ Khaled) [Remix],7yQ3QGLWN0YvBuImU7bVc3,2022-03-31
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",12PNcnMsjsZ3eHm62t8hiy,232506,71,0.545,0.781,-3.616,0.185,0.0139,0.0,0.161,0.277,150.097,Victory,1yX1ZzW6TBvQ1qeNpbiONH,2010-03-02
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,I'm On One,608a1wIsSd5KzMEqm1O7w3,296146,72,0.413,0.807,-3.499,0.318,0.0536,0.0,0.631,0.438,149.33,We The Best Forever,7FyxsUO4kVqRfo2ne1aUOg,2011-01-01
Meek Mill,20sxb77xiYeusSH8cVdatc,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,180522,82,0.889,0.496,-6.365,0.0905,0.259,0.0,0.252,0.544,86.003,Championships,6UYZEYjpN1DYRW0kqFy9ZE,2018-11-30
Meek Mill,20sxb77xiYeusSH8cVdatc,Dreams and Nightmares,42zd6DYQ4o4SECmTITrM1U,230693,77,0.631,0.774,-2.459,0.3,0.468,0.0,0.281,0.44,79.745,Dreams and Nightmares (Deluxe Edition),0zhZDmHEtDtok393SbZ3d7,2012-10-26
Meek Mill,20sxb77xiYeusSH8cVdatc,Sharing Locations (feat. Lil Baby & Lil Durk),3T9BKc4kB7ukeNQrCqv6ZV,161052,66,0.681,0.63,-5.585,0.0385,0.00383,0.0,0.139,0.183,151.951,Expensive Pain,3cLQ49Ll3nGRkw3HSSk92K,2021-10-01
Meek Mill,20sxb77xiYeusSH8cVdatc,R.I.C.O. (feat. Drake),0Y0TOsE1q11qgbi7c5WZsG,197133,72,0.727,0.599,-6.941,0.327,0.317,0.0,0.219,0.386,167.909,Dreams Worth More Than Money,2O3OKOYCub892PUGprsaQo,2015-06-29
Meek Mill,20sxb77xiYeusSH8cVdatc,All Eyes on You (feat. Chris Brown & Nicki Minaj),0hy1SOTEn9ifXTzOwnCwEr,223973,71,0.589,0.658,-5.288,0.203,0.0242,0.0,0.118,0.251,77.521,Dreams Worth More Than Money,2O3OKOYCub892PUGprsaQo,2015-06-29
Meek Mill,20sxb77xiYeusSH8cVdatc,Blue Notes,7Gs3otHnZDq514kFHf0nx7,227808,70,0.515,0.431,-8.251,0.257,0.665,0.0,0.147,0.184,141.392,DC4,6sNbRwX0lZREkdmUSDsVzo,2016-10-28
Meek Mill,20sxb77xiYeusSH8cVdatc,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",3i1B1PnsfnOQPGVIzhf1lr,199746,69,0.723,0.732,-5.514,0.0864,0.11,0.0,0.484,0.503,104.991,"That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",3wDMK9yGHVUEweHksZmGTU,2017-12-15
Meek Mill,20sxb77xiYeusSH8cVdatc,Dangerous (feat. Jeremih and PnB Rock),3lb5fWSG2p7x8ik8HN9oFR,233749,66,0.734,0.493,-7.528,0.308,0.0467,0.0,0.0477,0.562,86.043,Championships,6UYZEYjpN1DYRW0kqFy9ZE,2018-11-30
Meek Mill,20sxb77xiYeusSH8cVdatc,Ima Boss (feat. Rick Ross),7sjwaBQ6M3aVigYfBjm1sL,250240,67,0.37,0.87,-2.09,0.271,0.0415,0.0,0.604,0.331,79.092,"MMG Presents: Self Made, Vol. 1",1xE3Obhzdpw4aIqPDMf4I4,2011-05-23
Meek Mill,20sxb77xiYeusSH8cVdatc,Litty (feat. Tory Lanez),5J5PXmMdQ2nh1lZOal8KmK,280615,63,0.592,0.701,-4.014,0.0858,0.0451,0.0,0.327,0.282,129.501,DC4,6sNbRwX0lZREkdmUSDsVzo,2016-10-28
Future,1RyvyyTE3xzB2ZywiAwp0i,Superhero (Heroes & Villains) [with Future & Chris Brown],0vjeOZ3Ft5jvAi9SBFJm1j,182666,90,0.526,0.606,-5.3,0.259,0.152,2.36e-06,0.194,0.492,116.622,HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,2022-12-02
Future,1RyvyyTE3xzB2ZywiAwp0i,Too Many Nights (feat. Don Toliver & with Future),2Hh3ETdQKrmSI3QS0hme7g,199920,89,0.684,0.671,-4.392,0.0464,0.189,2.37e-05,0.122,0.156,88.048,HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,2022-12-02
Future,1RyvyyTE3xzB2ZywiAwp0i,Double Fantasy (with Future),4VMRsbfZzd3SfQtaJ1Wpwi,268235,87,0.6,0.567,-7.269,0.033,0.00621,8.73e-06,0.495,0.0951,119.043,Double Fantasy,0Ct52rooGyvjv6qXrBPNzm,2023-04-21
Future,1RyvyyTE3xzB2ZywiAwp0i,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK,189893,87,0.463,0.642,-4.474,0.34,0.314,0.0,0.0686,0.339,83.389,I NEVER LIKED YOU,6tE9Dnp2zInFij4jKssysL,2022-04-29
Future,1RyvyyTE3xzB2ZywiAwp0i,Private Landing (feat. Justin Bieber & Future),52NGJPcLUzQq5w7uv4e5gf,238253,84,0.843,0.669,-4.105,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,Love Sick,26z5llzd194mcCZHADWd6k,2023-02-24
Future,1RyvyyTE3xzB2ZywiAwp0i,Mask Off,0VgkVdmE4gld66l8iyGjgx,204600,84,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,FUTURE,17FBoXK1NU2rvJBbzdzw0r,2017-06-30
Future,1RyvyyTE3xzB2ZywiAwp0i,PUFFIN ON ZOOTIEZ,1qMMYpVatbRITKCfq1gasi,172933,82,0.883,0.657,-5.748,0.305,0.0603,0.0,0.128,0.284,124.992,I NEVER LIKED YOU,6tE9Dnp2zInFij4jKssysL,2022-04-29
Future,1RyvyyTE3xzB2ZywiAwp0i,Solo,4lH6nENd1y81jp7Yt9lTBX,265996,82,0.784,0.486,-6.497,0.0475,0.0538,0.497,0.101,0.0894,110.964,HNDRXX,7K6OykPbezfgKgBufihn6X,2017-07-27
Future,1RyvyyTE3xzB2ZywiAwp0i,Life Is Good (feat. Drake),1K5KBOgreBi5fkEHvg5ap3,237918,75,0.795,0.574,-6.903,0.487,0.067,0.0,0.15,0.537,142.053,High Off Life,4bNPOFOzxGhF5jhfIK6lit,2020-05-15
Future,1RyvyyTE3xzB2ZywiAwp0i,Never Imagined (feat. Future),4fbXBeVeqzZ0SmJQcWm4St,192000,81,0.695,0.673,-7.261,0.245,0.0313,0.0,0.322,0.273,80.063,Almost Healed,6ciIG1XKTlVIn0Yl8rvsce,2023-05-26
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Break from Toronto,5fEB6ZmVkg63GZg9qO86jh,99213,85,0.595,0.678,-5.18,0.0335,0.0199,0.00389,0.418,0.259,117.067,PARTYNEXTDOOR,1q4B7r3dzzwkarZ1B9bk9e,2013-07-01
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Her Way,3JEJwjqLkg2Jbau5922CAb,216630,78,0.542,0.487,-9.53,0.0286,0.0544,0.000885,0.0872,0.119,111.307,PARTYNEXTDOOR TWO,1xwhNJCfTwuRia7Cpo7IbJ,2014-07-29
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Belong to the City,5c3luoCub1Z1Gg74NdNtuq,98023,77,0.582,0.482,-9.813,0.0479,0.709,0.00138,0.129,0.193,88.198,PARTYNEXTDOOR TWO,1xwhNJCfTwuRia7Cpo7IbJ,2014-07-29
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Come and See Me (feat. Drake),6cEguiQecbXrFlsnMi2ysr,235477,75,0.77,0.347,-10.265,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,PARTYNEXTDOOR 3 (P3),2veXxRriGPw4fFBZQNNMfQ,2016-08-12
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Her Way (Sped Up),0T7dLau2Ccr9CbeXtOB4vU,182164,74,0.459,0.521,-9.426,0.0342,0.0541,0.00396,0.104,0.122,132.163,Her Way (Sped Up),1uYvJPQzUytNlcAIHSQPI0,2014-07-29
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Excitement (feat. PARTYNEXTDOOR),7FullO2NDkyvxLuxYVKINa,283285,70,0.443,0.536,-8.187,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,Pegasus,2vMi9So8GxXiqaT2zJXbQG,2020-10-30
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Recognize (feat. Drake),1DMYEiuAgz1OKvANXiNFrN,311197,72,0.644,0.541,-5.801,0.0426,0.0102,0.0,0.102,0.165,119.513,PARTYNEXTDOOR TWO,1xwhNJCfTwuRia7Cpo7IbJ,2014-07-29
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,BELIEVE IT,6WHZvtFnceMMv08gUCHR0y,183219,71,0.431,0.7,-5.35,0.265,0.0901,0.0,0.216,0.73,157.871,PARTYMOBILE,7z20vHCSgu68lplj1Q976a,2020-03-27
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,PERSIAN RUGS,2SWbnWSe1onmbllRAU46uo,174306,71,0.768,0.428,-8.156,0.0459,0.0489,0.000491,0.105,0.147,110.478,PARTYPACK,1ZJpGFHYQSTDTIk6bzo5sh,2020-10-16
PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Just Might (with PARTYNEXTDOOR),43IMaycr34ZR5kS8mlL5hH,205733,71,0.69,0.377,-7.907,0.0793,0.672,1.06e-06,0.106,0.18,104.924,Over It,1qgJNWnPIeK9rx7hF8JCPK,2019-10-04
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,The Color Violet,3azJifCSqg9fRij2yKIbWz,226466,89,0.645,0.534,-10.8,0.0479,0.157,0.0,0.0863,0.463,105.02,Alone At Prom,5Gm2XKBgnlzd6qTi7LE1z2,2021-12-10
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,227478,75,0.904,0.723,-5.224,0.26,0.0631,0.0,0.185,0.835,145.013,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",36jrqYRpGVpJqztuqCii22,2020-06-24
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Broke In A Minute,4xqIYGwwZTEem9U8A42SPF,132023,78,0.929,0.7,-5.595,0.0906,0.144,0.0,0.349,0.802,120.009,The New Toronto 3,2TbrXjwWklhT7JrC5sdUkf,2020-04-10
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Say It,2Gyc6e2cLxA5hoX1NOvYnU,237786,77,0.546,0.529,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,I Told You,5tBOCi2TekXZ1IbrmlBZO4,2016-08-19
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Lavender Sunflower,1au2UduxcvHfa0fZS3Szci,151966,77,0.607,0.735,-6.065,0.095,0.253,0.0,0.11,0.964,88.894,Alone At Prom,5Gm2XKBgnlzd6qTi7LE1z2,2021-12-10
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,Lady Of Namek,6ieWL5CLN9WdC875guWtMe,193993,74,0.676,0.659,-5.123,0.0476,0.194,0.0,0.283,0.595,134.985,Alone At Prom,5Gm2XKBgnlzd6qTi7LE1z2,2021-12-10
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,In For It,6ydWxkzjDktHsTzvWcaZ1i,293306,73,0.383,0.531,-7.814,0.0741,0.0753,0.000102,0.108,0.0375,105.971,In For It,1zNQyKjH8md6OusODwlmfs,2015-01-15
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,I LIKE,5uKHTLXNcftXtYfU7j9cQ6,133521,72,0.744,0.448,-10.426,0.291,0.365,0.0,0.194,0.279,118.027,I LIKE,7B7P4TryG33IWOp5b8et8L,2022-04-22
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,The Take (feat. Chris Brown),0Odu228D0yGcFySGuxU4rY,221492,71,0.464,0.547,-8.137,0.339,0.0511,0.0,0.155,0.423,67.003,Chixtape 5,6vVhekA9LRg0MWIQaxI37f,2019-11-15
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,And This is Just The Intro,4sMmYKC0ot3GTbl2RzHw7T,326813,71,0.53,0.517,-9.253,0.399,0.387,0.0,0.176,0.381,137.554,PLAYBOY,0ccEYmcKK8UKt5zZ0lGgJ7,2021-03-05
Young Thug,50co4Is1HCEo8bhOyUWKpn,Trance (with Travis Scott & Young Thug),5wG3HvLhF6Y5KTGlK0IW3J,194786,90,0.571,0.549,-7.38,0.404,0.18,0.0,0.168,0.447,119.497,HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,2022-12-02
Young Thug,50co4Is1HCEo8bhOyUWKpn,Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG,257604,78,0.803,0.597,-6.035,0.141,0.000619,4.5e-06,0.323,0.331,136.008,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,2021-09-03
Young Thug,50co4Is1HCEo8bhOyUWKpn,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,176960,78,0.755,0.578,-8.932,0.145,0.316,0.0,0.25,0.581,94.148,Slime & B,7fZKtzZAsfH0kzeTivu5TG,2020-05-08
Young Thug,50co4Is1HCEo8bhOyUWKpn,My wrist (with Young Thug),2beD5W9IkefQ04IO39XF7w,190133,76,0.784,0.616,-7.159,0.0927,0.0042,0.00592,0.256,0.291,137.019,My wrist (with Young Thug),05zSfoTPUX9IFb4AYbBaBz,2023-05-26
Young Thug,50co4Is1HCEo8bhOyUWKpn,pick up the phone,4GXl8l1MfZPf2GvpyRPJBf,252262,72,0.706,0.716,-4.263,0.0768,0.115,0.0,0.316,0.459,136.904,pick up the phone,4MDMfOdhV1IyoRnklwOHG9,2016-06-03
Young Thug,50co4Is1HCEo8bhOyUWKpn,Metro Spider (with Young Thug),2VtgzixdB967bHDNu5A1nh,174560,76,0.709,0.734,-5.027,0.125,0.0411,0.0,0.346,0.245,143.087,HEROES & VILLAINS,7txGsnDSqVMoRl6RQ9XyZP,2022-12-02
Young Thug,50co4Is1HCEo8bhOyUWKpn,Potion (with Dua Lipa & Young Thug),3h8tI65xdfpQyTAy7Grqwa,215215,66,0.824,0.697,-4.869,0.0473,0.158,4.11e-05,0.0751,0.757,99.987,Funk Wav Bounces Vol. 2,49DV9eFp2xTdtO7veew5xS,2022-08-05
Young Thug,50co4Is1HCEo8bhOyUWKpn,Hot (Remix) [feat. Gunna and Travis Scott],4ea9w8c4ROqiZpJVhfBA3m,279906,74,0.845,0.631,-8.206,0.216,0.188,0.0,0.0806,0.545,111.983,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20
Young Thug,50co4Is1HCEo8bhOyUWKpn,The London (feat. J. Cole & Travis Scott),3s4mrPrEFFPF0LmAfutW0n,200186,69,0.784,0.517,-8.981,0.209,0.0249,1.44e-06,0.155,0.206,97.991,So Much Fun,1bnHPO4dKK7IjvgrtVBcQh,2019-08-16
Young Thug,50co4Is1HCEo8bhOyUWKpn,Solid (feat. Drake),6rTInqW3YECMkQsBEHw4sd,215693,74,0.887,0.485,-9.358,0.2,0.0392,0.0,0.141,0.328,125.987,Slime Language 2,3ihwKkIMJWmmp1huNH0iWC,2021-04-16
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,Money In The Grave (Drake ft. Rick Ross),5ry2OE6R2zPQFDO85XkgRb,205426,79,0.831,0.502,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,The Best In The World Pack,00HZxSA1sOS9T3nA950sg4,2019-06-15
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,Aston Martin Music,5W7xC99N2Zzfh69r7I7zWK,270626,71,0.57,0.58,-5.547,0.21,0.0124,0.0,0.0498,0.404,171.812,Teflon Don,0jipZxGtkTDHjVerLkzO80,2010-01-01
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,Hustlin',3hQCHzkE5oSA3F1xM8bpcM,254093,70,0.502,0.652,-7.224,0.3,0.0848,0.0,0.0675,0.648,136.08,Port Of Miami,42T8qfRs7jdpInsSk6nDJk,2006-01-01
